trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
558,False,"{'a': 0.7, 'e': 0.5040532055859825}",25,18,11.365537752183121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.7, 'e': 0.17087201085263404}",20,10,18.8823608544014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.7, 'e': 0.7654334506384766}",30,19,19.911945871350213,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.7, 'e': 0.9999995783614131}",25,0,33.85892466199102,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
562,False,"{'a': 0.7, 'e': 0.7642502789565567}",25,9,22.386717581372203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.7, 'e': 0.16906213161842473}",30,15,25.679842950219733,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.7, 'e': 0.5056385778885262}",25,8,27.031012206823213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.7, 'e': 0.9425295633938082}",20,3,26.660475968940133,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.7, 'e': 0.9361341678042668}",20,0,19.243390422148412,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
567,False,"{'a': 0.7, 'e': 0.4894602455965251}",20,12,13.863927199546932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.7, 'e': 0.18741447814256135}",25,2,38.97647059298276,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 0.7761452443792031}",30,5,41.13806531654208,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.7, 'e': 0.9998427745803359}",25,10,22.959986203523332,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.7, 'e': 0.7532986249220074}",30,18,23.496165718835925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.7, 'e': 0.1524663613471663}",20,5,21.182616502254703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.7, 'e': 0.5200732143218575}",20,12,18.838264769101215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.7, 'e': 0.9480142309271818}",25,12,21.054163978815616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.7, 'e': 0.9300893415964714}",35,0,21.333695863948282,"{0: 33, 1: 1, 2: 0, 3: 1, 4: 0}",0
576,False,"{'a': 0.7, 'e': 0.4747289018660834}",35,28,10.77324194337977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.7, 'e': 0.2039039582556274}",25,15,18.997452838331782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.7, 'e': 0.7866376007224846}",20,10,17.922048782079838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.7, 'e': 0.9994032880179985}",25,20,8.707483952588792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.7, 'e': 0.742133992851483}",30,4,34.563593711331585,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.7, 'e': 0.13582748468341266}",30,13,30.36174530834911,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.7, 'e': 0.5343608118942577}",25,3,31.457930467455437,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.7, 'e': 0.9532308690200586}",20,13,13.375367961253598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.7, 'e': 0.923781553802547}",20,13,12.761360780215846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.7, 'e': 0.4598633393467112}",20,11,13.738933612901077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.7, 'e': 0.22033578916674343}",20,3,27.980019879397307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.7, 'e': 0.7969075531934063}",35,20,27.281370499394146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.7, 'e': 0.9986812429292177}",25,15,15.70741947480159,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.7, 'e': 0.730759539290557}",20,2,28.011200191521294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.7, 'e': 0.11915020589072603}",25,0,-7.947491997294236,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
591,False,"{'a': 0.7, 'e': 0.5484973311127964}",25,16,18.14233101925754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.7, 'e': 0.958178002786765}",20,12,16.609931428517108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.7, 'e': 0.9172125878058417}",30,13,25.626655581596637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.7, 'e': 0.4448677609378201}",35,6,47.34577455954149,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.7, 'e': 0.23670532514981996}",25,14,19.021131060413627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.7, 'e': 0.8069521981967213}",25,8,28.94994287134146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.7, 'e': 0.9976768434558045}",25,11,22.467120032452314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.7, 'e': 0.7191784801069367}",20,9,23.447028879800502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.7, 'e': 0.10243924009005281}",25,14,16.647081795844965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.7, 'e': 0.5624787751985085}",20,8,18.491759858904697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.7, 'e': 0.962854233537859}",20,4,30.999801913211016,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.7, 'e': 0.9103843008319572}",20,10,16.98960964357792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.7, 'e': 0.42974640629770194}",20,0,31.37168440396255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.7, 'e': 0.25300793809118527}",20,12,8.718040147017431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.7, 'e': 0.8167686958377396}",20,16,4.989222385709415,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.7, 'e': 0.9963903735688433}",20,13,13.123264321562338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.7, 'e': 0.7073940895814802}",20,3,23.962869494498584,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.7, 'e': 0.08569931192640445}",35,23,23.01916573557762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.7, 'e': 0.5763011912163454}",25,3,39.27525716287072,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.7, 'e': 0.9672582391755589}",30,16,9.414815917912632,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.7, 'e': 0.9032986234235769}",20,14,9.206429371485637,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.7, 'e': 0.4145035506451664}",20,16,6.834603425278763,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.7, 'e': 0.26923901879829926}",20,0,28.695293409304657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.7, 'e': 0.8263542707252117}",30,18,21.667867374281684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.7, 'e': 0.9948221969884056}",30,22,15.30747302489405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.7, 'e': 0.6954096994823156}",25,15,17.3203644988401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.7, 'e': 0.06893515423341055}",30,22,15.853782268344595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.7, 'e': 0.5899606711929639}",20,2,28.8594581354067,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.7, 'e': 0.971388774567522}",20,15,8.52240803510218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.7, 'e': 0.8959575588946699}",20,6,22.911747804129753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.7, 'e': 0.3991435035506179}",20,0,32.654056815420134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.7, 'e': 0.2853939783025669}",20,13,13.843372818133922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.7, 'e': 0.8357062127561363}",25,19,12.566532926726705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.7, 'e': 0.992972757080724}",20,2,25.519360142274376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.7, 'e': 0.6832286981228965}",30,8,35.89304837984405,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.7, 'e': 0.05215150669499209}",20,13,10.790643165985802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.7, 'e': 0.603453353221337}",20,5,24.114082784990526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.7, 'e': 0.9752446718989337}",25,11,26.744418976816238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.7, 'e': 0.8883631827641247}",30,16,22.720776929098662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.7, 'e': 0.3836706077176726}",20,2,32.74306749278345,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.7, 'e': 0.3014682491569857}",30,7,-6.223706590815122,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
632,False,"{'a': 0.7, 'e': 0.8448218778817852}",25,8,27.433419768356217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.7, 'e': 0.9908425767328137}",25,17,13.585246016087368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.7, 'e': 0.6708545294040771}",20,6,-22.284947402794415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
635,False,"{'a': 0.7, 'e': 0.035353114505380104}",20,3,24.38447123481624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.7, 'e': 0.6167754225528066}",30,19,6.033883094353353,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.7, 'e': 0.9788248410025955}",30,14,29.168338220499177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.7, 'e': 0.8805176421688412}",20,13,14.835389021295194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.7, 'e': 0.36808923775541147}",20,0,25.678891087371735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.7, 'e': 0.3174572867274317}",20,4,26.812047683917235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.7, 'e': 0.853698688855379}",35,13,38.43208016767179,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.7, 'e': 0.9884322582046768}",20,7,22.38173014064602,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.7, 'e': 0.658290691840258}",20,9,17.8729461872912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.7, 'e': 0.018544727027576896}",30,13,27.593011611710317,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.7, 'e': 0.6299231126755263}",35,12,37.449804200214245,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.7, 'e': 0.9821282696672025}",30,13,32.64265941180978,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.7, 'e': 0.8724231552568299}",20,9,7.780046759985867,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.7, 'e': 0.3524037989413476}",20,10,20.062626270477814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.7, 'e': 0.333356570477498}",20,16,9.021829529349791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.7, 'e': 0.862334135960683}",20,6,23.646544051763573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.7, 'e': 0.9857424829590016}",20,0,-15.97380530734211,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
652,False,"{'a': 0.7, 'e': 0.6455407375705132}",30,10,34.58229134349886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.7, 'e': 0.00173109645035448}",20,16,6.403671875085185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.7, 'e': 0.6428927063795342}",30,19,20.261477425046976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.7, 'e': 0.9851540239234985}",30,12,36.41209980360151,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.7, 'e': 0.8640820105599794}",25,8,28.72129401049159,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.7, 'e': 0.3366187259762504}",20,8,16.323859777773254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.7, 'e': 0.34916160524678796}",25,1,29.6262200597914,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.7, 'e': 0.8707257777216884}",25,15,18.38758291777565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.7, 'e': 0.9827740114685116}",20,0,34.456077633482934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.7, 'e': 0.6326082713541367}",20,16,6.7912659165991744,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.7, 'e': 0.015083023554977697}",20,14,8.848429081158997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.7, 'e': 0.6556805368074421}",30,13,28.887462895179496,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.7, 'e': 0.987901248308375}",20,3,27.431685348515682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.7, 'e': 0.8554965663470804}",20,6,22.096957242823628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.7, 'e': 0.3207384817301247}",20,0,23.414209571239308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.7, 'e': 0.3648679225214973}",25,5,31.417968219201764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.7, 'e': 0.8788712415927086}",30,13,28.000363661853733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.7, 'e': 0.9795276830009181}",25,0,36.05949656182741,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.7, 'e': 0.6194969495515642}",20,16,9.55070803338537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.7, 'e': 0.031892879178792334}",20,1,30.94799541139696,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.7, 'e': 0.6682829884913349}",20,9,20.445293299118138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.7, 'e': 0.9903691661066719}",20,12,13.302216154666416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.7, 'e': 0.8466692499569631}",20,1,27.563192834311025,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.7, 'e': 0.3047675559805424}",20,13,14.206039049625389,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.7, 'e': 0.38047108169799965}",25,19,10.096745521423768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.7, 'e': 0.8867682246292805}",20,11,12.050772843341742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.7, 'e': 0.9760044153816962}",20,10,17.25184406197024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.7, 'e': 0.6062104790904437}",30,18,20.500833201152883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.7, 'e': 0.048693717817062145}",25,18,16.48052666121216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.7, 'e': 0.680696498374917}",20,12,11.361878979057092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.7, 'e': 0.9925570795708186}",25,17,14.736050967570028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.7, 'e': 0.8376025571123953}",25,18,14.140399262344282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.7, 'e': 0.28871046414304385}",30,15,27.604177554570708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.7, 'e': 0.39596667133822006}",20,4,27.635262394201064,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.7, 'e': 0.8944144941392398}",20,6,23.78677832865217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.7, 'e': 0.9722052047345517}",20,13,12.539999836619776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.7, 'e': 0.5927526164178513}",25,0,32.084342968044496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.7, 'e': 0.06548078941527759}",25,14,19.93981859314527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.7, 'e': 0.692917556820844}",30,13,32.798350072301815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.7, 'e': 0.9944643701180947}",20,7,26.616296860025194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.7, 'e': 0.8282990512143589}",20,8,21.151840937576136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.7, 'e': 0.27257174599483086}",20,11,14.111757746291026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.7, 'e': 0.41135031041707804}",20,16,7.487293729016644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.7, 'e': 0.9018078883139393}",20,9,15.911018636037166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.7, 'e': 0.968131125199799}",25,2,38.98040462937736,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.7, 'e': 0.5791271664380646}",25,11,14.398231751632116,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.7, 'e': 0.08224934781107586}",25,13,22.713534730499376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.7, 'e': 0.7049427086031577}",25,11,26.038256943475638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.7, 'e': 0.9960904985055162}",25,19,11.740450784788079,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.7, 'e': 0.8187613626173352}",20,13,5.364723257156442,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.7, 'e': 0.2563559643910324}",20,10,15.955707656964892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.7, 'e': 0.4266176495608081}",25,11,20.489869465741215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.7, 'e': 0.9089463168395504}",35,19,30.54588100849412,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.7, 'e': 0.9637833286306879}",30,12,36.22192133349796,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.7, 'e': 0.5653379814368573}",20,8,22.200999971801227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.7, 'e': 0.09899465207633747}",20,14,8.37967950848851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.7, 'e': 0.7167685538839246}",25,11,25.230888244336615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.7, 'e': 0.9974350049823141}",20,10,19.92879969938828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.7, 'e': 0.8089921878856655}",30,13,34.622010153535726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.7, 'e': 0.2400677039747151}",20,10,17.394891944162445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.7, 'e': 0.4417643722768563}",20,12,16.025908014835792,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.7, 'e': 0.9158277614879011}",20,12,15.390273515075428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.7, 'e': 0.9591630442676833}",35,4,52.10738280496892,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.7, 'e': 0.5513889599923999}",35,10,41.13567992971082,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.7, 'e': 0.11571196785751887}",30,8,44.66963720781087,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.7, 'e': 0.7283917491746285}",20,5,18.48671314044867,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.7, 'e': 0.9984975094198864}",30,19,23.759710164463606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.7, 'e': 0.7989942890310262}",20,15,7.888697274474126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.7, 'e': 0.22371156988073487}",30,12,24.436022957130547,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.7, 'e': 0.45678619617421756}",25,8,29.195356396333324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.7, 'e': 0.9224502766871862}",20,12,17.80394908382349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.7, 'e': 0.954271578391014}",25,0,33.804981333029616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
724,False,"{'a': 0.7, 'e': 0.5372840458728363}",20,14,11.548508816629928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.7, 'e': 0.13239656871412694}",20,16,7.511741361033839,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.7, 'e': 0.7398090082814244}",25,3,36.570181358509934,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.7, 'e': 0.9992777114192931}",25,4,31.65420667156486,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.7, 'e': 0.7887704927317303}",25,12,13.354177172065016,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.7, 'e': 0.20729218643351896}",25,1,32.90453452115972,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.7, 'e': 0.47167887417413407}",25,0,34.4969437124557,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.7, 'e': 0.9288119900720063}",25,11,23.924917302970332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.7, 'e': 0.9491103139512932}",20,0,27.582883374132013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
733,False,"{'a': 0.7, 'e': 0.5230272269215083}",30,12,28.7504003958802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.7, 'e': 0.1490437374552377}",20,4,24.80769583770152,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.7, 'e': 0.7510171032342344}",30,18,19.657761950121444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.7, 'e': 0.9997753903961806}",20,12,15.090320703433367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.7, 'e': 0.7783236895334181}",20,0,27.74465534660633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.7, 'e': 0.19081419583991913}",20,16,5.36544246780672,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.7, 'e': 0.4864381957110611}",25,14,21.04024376015446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.7, 'e': 0.9349111030127383}",20,14,9.148015002707258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.7, 'e': 0.9436807101785546}",20,16,7.451784018579181,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.7, 'e': 0.5086225339295369}",25,19,9.069743651263021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.7, 'e': 0.16564876747289245}",25,13,24.093889344878992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
